MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
USA,2024-07-11,604.0,0.0,0.0,8.0,0.0,0.0,15.95,0.0,0.0,604.0,0.0,8.0,0.0,15.95,0.0,604.0,8.0,15.95,1.0,46.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.71,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,54.71,0.0,0.0,46.0,3.0,54.71,,,,,,,,,,,,,0.0,310.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-07-12,0.0,79517.0,0.0,0.0,38.0,0.0,0.0,42.61,0.0,8533.0,70984.0,0.0,38.0,4.53,38.08,79517.0,38.0,42.61,1.0,5378.0,110.0,3200.0,0.0,0.0,923.0,58.0,86.0,0.0,0.0,720.92,9.48,47.79,0.0,0.0,5378.0,3200.0,110.0,923.0,86.0,58.0,720.92,47.79,9.48,8688.0,1067.0,778.19,,,,,,,,,,,,,23968.88,27437.32,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,16.1,10.8,14.1,28.7,0.0,0.0,26.9,5.55,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,67.0,814.0
Denmark,2024-07-12,31921.0,30035.0,0.0,104.0,16.0,0.0,227.977333333,32.282666667,0.0,47425.0,14531.0,106.0,14.0,227.308,32.952,61956.0,120.0,260.26,1.0,5488.0,0.0,17356.0,0.0,0.0,1265.0,0.0,376.0,0.0,0.0,2422.68800001,0.0,418.50933333,0.0,0.0,5488.0,17356.0,0.0,1265.0,376.0,0.0,2422.68800001,418.50933333,0.0,22844.0,1641.0,2841.19733334,51.0,348.0,22.0,17.0,23.0,0.0,6.173333333,39.634666667,7.105427358e-15,421.0,40.0,45.808,79266.67333335,83149.98000001,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,20.0,11.9,16.7,3.0,0.0,0.0,26.7,12.0,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,11244.0,16001.0
Germany,2024-07-12,1566.0,56280.0,0.0,19.0,39.0,0.0,23.41,71.91,0.0,6789.0,51057.0,21.0,37.0,30.2,65.12,57846.0,58.0,95.32,1.0,7598.0,67.0,19581.0,0.0,0.0,840.0,16.0,297.0,0.0,0.0,1103.8,2.85,330.94,0.0,0.0,7598.0,19581.0,67.0,840.0,297.0,16.0,1103.8,330.94,2.85,27246.0,1153.0,1437.59,,,,,,,,,,,,,5282.29,8038.29,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,25.9,14.4,19.7,5.6,0.0,0.0,19.5,6.04,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,545.0,1301.0
Netherlands,2024-07-12,12683.0,73714.0,0.0,75.0,49.0,0.0,90.48,67.61,0.0,14794.0,71603.0,54.0,70.0,52.57,105.52,86397.0,124.0,158.09,1.0,9239.0,458.0,6174.0,0.0,0.0,1682.0,241.0,312.0,0.0,0.0,2431.37,13.9,315.65,0.0,0.0,9239.0,6174.0,458.0,1682.0,312.0,241.0,2431.37,315.65,13.9,15871.0,2235.0,2760.92,0.0,762.0,1450.0,0.0,49.0,0.0,0.0,78.81,0.0,2212.0,49.0,78.81,47367.17,64684.69,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,16.2,12.2,14.3,16.2,0.0,0.0,21.3,0.17,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,588.0,5078.0
Norway,2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,20.8,13.4,17.5,0.0,0.0,0.0,10.2,17.0,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2024-07-12,0.0,157323.0,0.0,0.0,202.0,0.0,0.0,67.35,0.0,9457.0,147866.0,9.0,193.0,4.12,63.23,157323.0,202.0,67.35,1.0,7712.0,161.0,5783.0,0.0,0.0,1410.0,86.0,338.0,0.0,0.0,824.37,7.9,196.77,0.0,0.0,7712.0,5783.0,161.0,1410.0,338.0,86.0,824.37,196.77,7.9,13656.0,1834.0,1029.04,6.0,897.0,2362.0,0.0,44.0,10.0,0.0,14.02,3.32,3265.0,54.0,17.34,14748.46,16662.43,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,32.2,18.8,25.9,0.0,0.0,0.0,18.7,14.03,0.0,clear,dry,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,367.0,1115.0
Sweden,2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,23.5,15.6,19.7,13.9,0.0,0.0,11.4,14.33,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2024-07-12,723.0,0.0,0.0,11.0,0.0,0.0,24.98,0.0,0.0,723.0,0.0,11.0,0.0,24.98,0.0,723.0,11.0,24.98,1.0,48.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,89.46,0.0,0.0,0.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,89.46,0.0,0.0,48.0,7.0,89.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-07-13,0.0,82154.0,0.0,0.0,48.0,0.0,0.0,44.08,0.0,8708.0,73446.0,3.0,45.0,4.57,39.51,82154.0,48.0,44.08,1.0,4608.0,108.0,2877.0,0.0,0.0,789.0,46.0,97.0,0.0,0.0,539.16,7.66,52.25,0.0,0.0,4608.0,2877.0,108.0,789.0,97.0,46.0,539.16,52.25,7.66,7593.0,932.0,599.07,,,,,,,,,,,,,9220.49,9932.41,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,17.5,9.9,13.9,1.0,0.0,0.0,23.8,14.4,51.0,light_drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,67.0,814.0
Denmark,2024-07-13,45311.0,33450.0,0.0,159.0,9.0,0.0,256.150666667,33.413333333,0.0,63027.0,15734.0,158.0,10.0,256.844,32.72,78761.0,168.0,289.564,1.0,5269.0,0.0,14118.0,0.0,0.0,1227.0,0.0,448.0,0.0,0.0,2317.15066667,0.0,488.27733333,0.0,0.0,5269.0,14118.0,0.0,1227.0,448.0,0.0,2317.15066667,488.27733333,0.0,19387.0,1675.0,2805.428,44.0,322.0,42.0,12.0,19.0,0.0,4.645333333,20.018666667,0.0,408.0,31.0,24.664,36182.31066668,38509.72400002,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,18.2,13.9,16.4,1.5,0.0,0.0,23.8,3.31,51.0,light_drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,11244.0,16001.0
Germany,2024-07-13,1351.0,54160.0,0.0,6.0,50.0,0.0,22.21,73.67,0.0,5921.0,49590.0,6.0,50.0,28.41,67.47,55511.0,56.0,95.88,1.0,5325.0,50.0,17746.0,0.0,0.0,631.0,24.0,200.0,0.0,0.0,712.86,4.0,184.39,0.0,0.0,5325.0,17746.0,50.0,631.0,200.0,24.0,712.86,184.39,4.0,23121.0,855.0,901.25,,,,,,,,,,,,,3287.96,5435.16,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,20.6,12.1,16.7,0.1,0.0,0.0,18.9,13.38,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,545.0,1301.0
Netherlands,2024-07-13,16585.0,78848.0,0.0,136.0,56.0,0.0,95.33,71.49,0.0,20958.0,74475.0,123.0,69.0,68.3,98.52,95433.0,192.0,166.82,1.0,7755.0,434.0,5928.0,0.0,0.0,1321.0,213.0,334.0,0.0,0.0,1705.42,12.25,330.66,0.0,0.0,7755.0,5928.0,434.0,1321.0,334.0,213.0,1705.42,330.66,12.25,14117.0,1868.0,2048.33,0.0,500.0,621.0,0.0,24.0,0.0,0.0,35.31,0.0,1121.0,24.0,35.31,32903.16,33947.56,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,16.6,12.6,14.5,2.7,0.0,0.0,25.0,6.44,55.0,heavy_drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,588.0,5078.0
Norway,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,24.7,12.5,19.5,0.3,0.0,0.0,16.0,13.0,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2024-07-13,0.0,167787.0,0.0,0.0,202.0,0.0,0.0,71.24,0.0,15912.0,151875.0,10.0,192.0,6.89,64.35,167787.0,202.0,71.24,1.0,4874.0,88.0,4322.0,0.0,0.0,874.0,61.0,288.0,0.0,0.0,425.94,4.92,205.16,0.0,0.0,4874.0,4322.0,88.0,874.0,288.0,61.0,425.94,205.16,4.92,9284.0,1223.0,636.02,5.0,402.0,1231.0,1.0,20.0,4.0,0.66,7.4,1.1,1638.0,25.0,9.16,5630.06,6190.16,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,31.5,16.4,21.8,0.5,0.0,0.0,21.9,12.3,51.0,light_drizzle,rain,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,367.0,1115.0
Sweden,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,20.5,14.6,17.8,1.4,0.0,0.0,21.4,7.41,53.0,drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2024-07-13,1017.0,0.0,0.0,9.0,0.0,0.0,23.65,0.0,0.0,1017.0,0.0,9.0,0.0,23.65,0.0,1017.0,9.0,23.65,1.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,11.41,0.0,0.0,41.0,2.0,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-07-14,0.0,90412.0,0.0,0.0,61.0,0.0,0.0,46.29,0.0,9786.0,80626.0,3.0,58.0,4.89,41.4,90412.0,61.0,46.29,1.0,4093.0,47.0,3305.0,0.0,0.0,712.0,20.0,77.0,0.0,0.0,483.17,2.37,39.8,0.0,0.0,4093.0,3305.0,47.0,712.0,77.0,20.0,483.17,39.8,2.37,7445.0,809.0,525.34,,,,,,,,,,,,,4827.28,4827.28,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,20.5,10.7,16.0,0.3,0.0,0.0,18.4,12.34,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,67.0,814.0
Denmark,2024-07-14,51695.0,36672.0,0.0,179.0,20.0,0.0,268.012,35.445333333,0.0,71935.0,16432.0,183.0,16.0,271.730666667,31.726666667,88367.0,199.0,303.457333333,1.0,5028.0,0.0,12846.0,0.0,0.0,1203.0,0.0,467.0,0.0,0.0,2110.21466667,0.0,483.016,0.0,0.0,5028.0,12846.0,0.0,1203.0,467.0,0.0,2110.21466667,483.016,0.0,17874.0,1670.0,2593.23066667,50.0,277.0,37.0,12.0,30.0,0.0,4.533333333,39.458666667,0.0,364.0,42.0,43.992,34942.49866668,36025.29866667,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,19.1,13.6,16.4,3.3,0.0,0.0,23.3,12.79,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,11244.0,16001.0
Germany,2024-07-14,1826.0,66889.0,0.0,27.0,36.0,0.0,27.38,81.79,0.0,7152.0,61563.0,28.0,35.0,33.98,75.19,68715.0,63.0,109.17,1.0,5086.0,48.0,19772.0,0.0,0.0,613.0,18.0,197.0,0.0,0.0,661.39,3.66,171.71,0.0,0.0,5086.0,19772.0,48.0,613.0,197.0,18.0,661.39,171.71,3.66,24906.0,828.0,836.76,,,,,,,,,,,,,1083.06,3336.36,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,22.6,10.1,17.3,0.2,0.0,0.0,14.9,12.28,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,545.0,1301.0
Netherlands,2024-07-14,18502.0,85404.0,0.0,141.0,65.0,0.0,104.55,74.73,0.0,22907.0,80999.0,128.0,78.0,81.23,98.05,103906.0,206.0,179.28,1.0,6448.0,303.0,5830.0,0.0,0.0,1148.0,146.0,285.0,0.0,0.0,1397.88,8.48,264.6,0.0,0.0,6448.0,5830.0,303.0,1148.0,285.0,146.0,1397.88,264.6,8.48,12581.0,1579.0,1670.96,0.0,501.0,590.0,0.0,34.0,3.0,0.0,59.11,1.12,1091.0,37.0,60.23,14776.79,14991.79,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,19.8,11.9,16.0,0.3,0.0,0.0,22.6,14.49,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,588.0,5078.0
Norway,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,17.8,14.5,15.9,24.0,0.0,0.0,19.1,1.85,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
Spain,2024-07-14,0.0,192744.0,0.0,0.0,248.0,0.0,0.0,76.32,0.0,23039.0,169705.0,16.0,232.0,9.24,67.08,192744.0,248.0,76.32,1.0,4305.0,79.0,3150.0,0.0,0.0,792.0,49.0,159.0,0.0,0.0,405.37,4.2,87.81,0.0,0.0,4305.0,3150.0,79.0,792.0,159.0,49.0,405.37,87.81,4.2,7534.0,1000.0,497.38,4.0,434.0,1326.0,0.0,27.0,7.0,0.0,7.12,2.23,1764.0,34.0,9.35,3211.1,5197.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,31.3,17.2,24.3,0.0,0.0,0.0,20.9,13.17,3.0,overcast,cloudy,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,367.0,1115.0
Sweden,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,22.7,14.4,17.8,2.0,0.0,0.0,25.5,7.85,53.0,drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2024-07-14,1045.0,0.0,0.0,5.0,0.0,0.0,26.63,0.0,0.0,1045.0,0.0,5.0,0.0,26.63,0.0,1045.0,5.0,26.63,1.0,37.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,81.03,0.0,0.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,81.03,0.0,0.0,37.0,6.0,81.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-07-15,0.0,93572.0,0.0,0.0,51.0,0.0,0.0,43.87,0.0,9696.0,83876.0,4.0,47.0,4.45,39.42,93572.0,51.0,43.87,1.0,6234.0,124.0,4531.0,0.0,0.0,1123.0,69.0,122.0,0.0,0.0,950.35,12.46,84.06,0.0,0.0,6234.0,4531.0,124.0,1123.0,122.0,69.0,950.35,84.06,12.46,10889.0,1314.0,1046.87,,,,,,,,,,,,,5937.28,9582.72,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,25.3,11.4,19.1,4.1,0.0,0.0,20.9,12.56,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,67.0,814.0
Denmark,2024-07-15,41204.0,34673.0,0.0,108.0,13.0,0.0,261.636,33.250666667,0.0,57341.0,18536.0,106.0,15.0,254.978666667,39.908,75877.0,121.0,294.886666667,1.0,5443.0,0.0,12227.0,0.0,0.0,1301.0,0.0,405.0,0.0,0.0,2473.07733332,0.0,386.392,0.0,0.0,5443.0,12227.0,0.0,1301.0,405.0,0.0,2473.07733332,386.392,0.0,17670.0,1706.0,2859.46933332,89.0,471.0,38.0,19.0,41.0,0.0,9.337333333,62.044,-1.421085472e-14,598.0,60.0,71.381333333,72898.67733338,77720.14133339,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,19.5,13.2,16.5,7.9,0.0,0.0,24.6,10.88,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,11244.0,16001.0
Germany,2024-07-15,1969.0,61726.0,0.0,20.0,50.0,0.0,26.2,74.39,0.0,6472.0,57223.0,23.0,47.0,31.58,69.01,63695.0,70.0,100.59,1.0,8954.0,94.0,22691.0,0.0,0.0,978.0,39.0,288.0,0.0,0.0,1276.34,9.71,331.81,0.0,0.0,8954.0,22691.0,94.0,978.0,288.0,39.0,1276.34,331.81,9.71,31739.0,1305.0,1617.86,,,,,,,,,,,,,13029.07,13769.07,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,27.2,11.1,20.7,1.0,0.0,0.0,10.1,15.09,55.0,heavy_drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,545.0,1301.0
Netherlands,2024-07-15,17409.0,80154.0,0.0,121.0,61.0,0.0,105.5,69.24,0.0,17736.0,79827.0,102.0,80.0,66.9,107.84,97563.0,182.0,174.74,1.0,8846.0,436.0,6946.0,0.0,0.0,1418.0,219.0,360.0,0.0,0.0,1937.23,13.99,365.95,0.0,0.0,8846.0,6946.0,436.0,1418.0,360.0,219.0,1937.23,365.95,13.99,16228.0,1997.0,2317.17,0.0,678.0,946.0,0.0,36.0,5.0,0.0,46.4,1.34,1624.0,41.0,47.74,54278.3,58845.15,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,24.2,12.0,18.8,8.9,0.0,0.0,14.1,13.0,63.0,rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,588.0,5078.0
Norway,2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,17.0,11.8,15.2,29.8,0.0,0.0,12.0,7.29,65.0,heavy_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
Spain,2024-07-15,0.0,205166.0,0.0,0.0,197.0,0.0,0.0,70.18,0.0,16503.0,188663.0,7.0,190.0,5.86,64.32,205166.0,197.0,70.18,1.0,11761.0,197.0,3769.0,0.0,0.0,2271.0,119.0,237.0,0.0,0.0,1516.87,13.2,103.33,0.0,0.0,11761.0,3769.0,197.0,2271.0,237.0,119.0,1516.87,103.33,13.2,15727.0,2627.0,1633.4,12.0,1808.0,11260.0,2.0,62.0,132.0,0.77,24.42,11.69,13080.0,196.0,36.88,26645.23,29427.98,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,30.6,16.5,24.9,0.0,0.0,0.0,22.9,14.0,0.0,clear,dry,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,367.0,1115.0
Sweden,2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,21.4,13.7,17.6,1.1,0.0,0.0,17.2,14.41,53.0,drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2024-07-15,1128.0,0.0,0.0,8.0,0.0,0.0,27.33,0.0,0.0,1128.0,0.0,8.0,0.0,27.33,0.0,1128.0,8.0,27.33,1.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,56.47,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,0.0,56.47,0.0,0.0,30.0,5.0,56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-07-16,0.0,90858.0,0.0,0.0,45.0,0.0,0.0,43.87,0.0,9886.0,80972.0,2.0,43.0,4.74,39.13,90858.0,45.0,43.87,1.0,6688.0,119.0,4931.0,0.0,0.0,1095.0,58.0,158.0,0.0,0.0,908.81,9.65,119.32,0.0,0.0,6688.0,4931.0,119.0,1095.0,158.0,58.0,908.81,119.32,9.65,11738.0,1311.0,1037.78,,,,,,,,,,,,,6738.95,10398.4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,19.5,14.6,17.0,4.3,0.0,0.0,31.6,12.95,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,67.0,814.0
